Date,SSN,F107
2019-02-17,0.0,70.0
2019-02-18,0.0,70.0
2019-02-19,0.0,70.0
2019-02-20,0.0,71.0
2019-02-21,11.0,71.0
2019-02-22,0.0,71.0
2019-02-23,0.0,71.0
2019-02-24,0.0,71.0
2019-02-25,0.0,70.0
2019-02-26,0.0,71.0
2019-02-27,0.0,71.0
2019-02-28,0.0,70.0
2019-03-01,0.0,70.0
2019-03-02,0.0,69.0
2019-03-03,0.0,70.0
2019-03-04,0.0,71.0
2019-03-05,14.0,72.0
2019-03-06,18.0,73.0
2019-03-07,16.0,71.0
2019-03-08,11.0,72.0
2019-03-09,11.0,71.0
2019-03-10,11.0,
2019-03-11,11.0,70.0
2019-03-12,11.0,71.0
2019-03-13,0.0,71.0
2019-03-14,12.0,70.0
2019-03-15,0.0,70.0
2019-03-16,0.0,70.0
2019-03-17,0.0,69.0
2019-03-18,13.0,70.0
2019-03-19,15.0,70.0
2019-03-20,32.0,77.0
2019-03-21,38.0,80.0
2019-03-22,30.0,82.0
2019-03-23,22.0,79.0
2019-03-24,14.0,75.0
2019-03-25,0.0,71.0
2019-03-26,0.0,69.0
2019-03-27,0.0,69.0
2019-03-28,0.0,68.0
2019-03-29,0.0,69.0
2019-03-30,0.0,69.0
2019-03-31,13.0,70.0
2019-04-01,14.0,69.0
2019-04-02,17.0,71.0
2019-04-03,19.0,71.0
2019-04-04,11.0,70.0
2019-04-05,5.0,72.0
2019-04-06,0.0,74.0
2019-04-07,11.0,77.0
2019-04-08,12.0,79.0
2019-04-09,12.0,79.0
2019-04-10,13.0,78.0
2019-04-11,12.0,79.0
2019-04-12,13.0,77.0
2019-04-13,16.0,78.0
2019-04-14,14.0,75.0
2019-04-15,12.0,75.0
2019-04-16,11.0,74.0
2019-04-17,16.0,76.0
2019-04-18,24.0,75.0
2019-04-19,24.0,73.0
2019-04-20,11.0,70.0
2019-04-21,5.0,69.0
2019-04-22,0.0,69.0
2019-04-23,0.0,69.0
2019-04-24,0.0,69.0
2019-04-25,0.0,68.0
2019-04-26,0.0,67.0
2019-04-27,0.0,67.0
2019-04-28,0.0,68.0
2019-04-29,0.0,67.0
2019-04-30,0.0,69.0
2019-05-01,0.0,68.0
2019-05-02,0.0,68.0
2019-05-03,0.0,70.0
2019-05-04,12.0,72.0
2019-05-05,12.0,74.0
2019-05-06,16.0,76.0
2019-05-07,26.0,79.0
2019-05-08,25.0,75.0
2019-05-09,26.0,76.0
2019-05-10,26.0,76.0
2019-05-11,27.0,78.0
2019-05-12,26.0,76.0
2019-05-13,24.0,75.0
2019-05-14,24.0,74.0
2019-05-15,18.0,74.0
2019-05-16,13.0,74.0
2019-05-17,13.0,72.0
2019-05-18,12.0,71.0
2019-05-19,0.0,68.0
2019-05-20,0.0,69.0
2019-05-21,0.0,68.0
2019-05-22,0.0,67.0
2019-05-23,0.0,67.0
2019-05-24,0.0,66.0
2019-05-25,0.0,67.0
2019-05-26,0.0,68.0
2019-05-27,0.0,68.0
2019-05-28,0.0,68.0
2019-05-29,7.0,68.0
2019-05-30,0.0,69.0
2019-05-31,0.0,69.0
2019-06-01,0.0,70.0
2019-06-02,0.0,70.0
2019-06-03,0.0,70.0
2019-06-04,0.0,70.0
2019-06-05,0.0,70.0
2019-06-06,0.0,69.0
2019-06-07,0.0,69.0
2019-06-08,0.0,68.0
2019-06-09,0.0,68.0
2019-06-10,0.0,69.0
2019-06-11,0.0,70.0
2019-06-12,0.0,70.0
2019-06-13,0.0,68.0
2019-06-14,0.0,68.0
2019-06-15,0.0,67.0
2019-06-16,0.0,66.0
2019-06-17,0.0,66.0
2019-06-18,0.0,67.0
2019-06-19,0.0,68.0
2019-06-20,0.0,68.0
2019-06-21,0.0,67.0
2019-06-22,0.0,66.0
2019-06-23,0.0,67.0
2019-06-24,11.0,68.0
2019-06-25,12.0,68.0
2019-06-26,7.0,68.0
2019-06-27,0.0,67.0
2019-06-28,0.0,68.0
2019-06-29,5.0,68.0
2019-06-30,0.0,67.0
2019-07-01,5.0,68.0
2019-07-02,0.0,67.0
2019-07-03,0.0,67.0
2019-07-04,0.0,68.0
2019-07-05,0.0,67.0
2019-07-06,0.0,67.0
2019-07-07,9.0,67.0
2019-07-08,5.0,67.0
2019-07-09,0.0,68.0
2019-07-10,0.0,68.0
2019-07-11,0.0,67.0
2019-07-12,0.0,67.0
2019-07-13,0.0,66.0
2019-07-14,0.0,67.0
2019-07-15,0.0,67.0
2019-07-16,0.0,67.0
2019-07-17,0.0,68.0
2019-07-18,0.0,67.0
2019-07-19,0.0,67.0
2019-07-20,0.0,67.0
2019-07-21,0.0,68.0
2019-07-22,8.0,67.0
2019-07-23,0.0,67.0
2019-07-24,0.0,68.0
2019-07-25,0.0,68.0
2019-07-26,0.0,68.0
2019-07-27,0.0,67.0
2019-07-28,0.0,67.0
2019-07-29,0.0,66.0
2019-07-30,0.0,66.0
2019-07-31,0.0,67.0
2019-08-01,0.0,67.0
2019-08-02,0.0,66.0
2019-08-03,0.0,66.0
2019-08-04,0.0,67.0
2019-08-05,8.0,68.0
2019-08-06,0.0,68.0
2019-08-07,7.0,68.0
2019-08-08,0.0,69.0
2019-08-09,0.0,67.0
2019-08-10,0.0,67.0
2019-08-11,0.0,68.0
2019-08-12,0.0,67.0
2019-08-13,0.0,67.0
2019-08-14,0.0,67.0
2019-08-15,0.0,68.0
2019-08-16,0.0,69.0
2019-08-17,0.0,68.0
2019-08-18,0.0,68.0
2019-08-19,0.0,68.0
2019-08-20,0.0,67.0
2019-08-21,0.0,67.0
2019-08-22,0.0,66.0
2019-08-23,0.0,67.0
2019-08-24,0.0,68.0
2019-08-25,0.0,67.0
2019-08-26,0.0,67.0
2019-08-27,0.0,66.0
2019-08-28,0.0,66.0
2019-08-29,0.0,66.0
2019-08-30,0.0,67.0
2019-08-31,0.0,66.0
2019-09-01,14.0,67.0
2019-09-02,14.0,69.0
2019-09-03,5.0,69.0
2019-09-04,0.0,69.0
2019-09-05,0.0,68.0
2019-09-06,0.0,68.0
2019-09-07,0.0,74.0
2019-09-08,0.0,68.0
2019-09-09,0.0,69.0
2019-09-10,0.0,70.0
2019-09-11,0.0,68.0
2019-09-12,0.0,69.0
2019-09-13,0.0,68.0
2019-09-14,0.0,69.0
2019-09-15,0.0,68.0
2019-09-16,0.0,68.0
2019-09-17,0.0,68.0
2019-09-18,0.0,66.0
2019-09-19,0.0,67.0
2019-09-20,0.0,67.0
2019-09-21,0.0,68.0
2019-09-22,0.0,68.0
2019-09-23,0.0,66.0
2019-09-24,0.0,67.0
2019-09-25,0.0,68.0
2019-09-26,0.0,67.0
2019-09-27,0.0,66.0
2019-09-28,0.0,67.0
2019-09-29,0.0,67.0
2019-09-30,0.0,68.0
2019-10-01,6.0,69.0
2019-10-02,6.0,68.0
2019-10-03,0.0,68.0
2019-10-04,0.0,68.0
2019-10-05,0.0,68.0
2019-10-06,0.0,67.0
2019-10-07,0.0,68.0
2019-10-08,0.0,67.0
2019-10-09,0.0,68.0
2019-10-10,0.0,68.0
2019-10-11,0.0,69.0
2019-10-12,0.0,68.0
2019-10-13,0.0,67.0
2019-10-14,0.0,66.0
2019-10-15,0.0,67.0
2019-10-16,0.0,66.0
2019-10-17,0.0,66.0
2019-10-18,0.0,66.0
2019-10-19,0.0,66.0
2019-10-20,0.0,65.0
2019-10-21,0.0,64.0
2019-10-22,0.0,66.0
2019-10-23,0.0,65.0
2019-10-24,0.0,65.0
2019-10-25,0.0,69.0
2019-10-26,0.0,65.0
2019-10-27,0.0,69.0
2019-10-28,0.0,69.0
2019-10-29,0.0,69.0
2019-10-30,0.0,70.0
2019-10-31,0.0,70.0
